0,-21943.3313732314
0.000304690760491865,-21948.3683902675
0.000609381520983729,-21955.8227679579
0.000914072281475594,-21963.8124897975
0.0034813835870934,-22031.5083621827
0.0060486948927112,-22099.632976545
0.008616006198329,-22168.7169218115
0.0159682921159394,-22376.1286724686
0.0233205780335497,-22603.3194029982
0.0306728639511601,-22861.0598878555
0.0380251498687705,-23163.5411130579
0.0506632789171451,-23871.9360287764
0.0587070715317806,-24516.8548875119
0.065235047061391,-25242.7195576194
0.0705660138643065,-26062.149047333
0.0749697954740097,-26992.9581193333
0.0793735770837129,-28328.170920218
0.0823626158132639,-29603.1488150218
0.085351654542815,-31390.6304507214
0.0874520726480553,-33121.2425658938
0.0895524907532957,-35504.9631134081
0.0910468533251125,-37794.8682177831
0.0925412158969294,-40863.5652063675
0.093653764850709,-43874.5714132724
0.0947663138044886,-47834.3214046595
0.0956425313731583,-51824.6887073184
0.0965187489418281,-56956.9683299113
0.097220729946161,-62102.7174149017
0.0979227109504939,-68441.4270135079
0.0985049729092923,-74741.091718149
0.0990872348680907,-82110.2136144632
0.0996694968268891,-90540.6750400379
0.100118899749681,-97402.3550190227
0.100568302672473,-104396.366415844
0.100924608167536,-109760.143822542
0.101280913662599,-114631.602840304
0.101637219157661,-118581.674947267
0.101993524652724,-121220.194984795
0.102413506952317,-121987.1664857
0.102833489251909,-119673.786520756
0.103253471551501,-114037.225734677
0.103673453851094,-105403.175854579
0.104093436150686,-94756.7760462364
0.1046473130466,-80120.8686696927
0.105060495876217,-70069.0771496154
0.105473678705834,-61575.2412708783
0.10588686153545,-54775.0240211172
0.106300044365067,-49501.8815125491
0.106713227194684,-45492.6777312842
0.107148966562936,-42342.7085187518
0.107584705931188,-40036.1239479948
0.108020445299441,-38346.9521651918
0.108456184667693,-37097.7470312366
0.108891924035945,-36162.9846792465
0.109327663404197,-35456.6706726974
0.109915359630157,-34754.5630830433
0.110503055856116,-34246.6966769439
0.111090752082075,-33863.6165191871
0.111678448308034,-33561.2456563173
0.112266144533994,-33312.3097747229
0.112853840759953,-33100.7955498465
0.113850793632098,-32800.8836719375
0.114847746504244,-32558.9237264145
0.115844699376389,-32360.8259652563
0.116841652248535,-32193.4234658489
0.117838605120681,-32048.7841124517
0.118835557992826,-31924.2559200627
0.12121254108317,-31691.9076797547
0.123589524173513,-31540.2132197914
0.125966507263857,-31445.5104862713
0.1283434903542,-31387.0239829797
0.130720473444544,-31355.7116257422
0.133097456534887,-31347.7769156718
0.136506503543743,-31366.6150498357
0.139915550552598,-31411.9206173759
0.143324597561453,-31476.5240476496
0.146733644570308,-31557.7051699725
0.150142691579164,-31653.7379637188
0.153551738588019,-31762.9650643278
0.160359225531248,-32018.0245612344
0.167166712474477,-32319.7467390594
0.173974199417706,-32667.0827441668
0.180781686360936,-33058.753513364
0.187589173304165,-33492.8037709511
0.205401980960076,-34806.6682184523
0.223214788615988,-36323.1671385117
0.2410275962719,-37958.7428621288
0.258840403927811,-39619.0210659553
0.276653211583723,-41211.5682385152
0.299655620564443,-43010.9575570095
0.318474499959226,-44110.9291439097
0.333740917693201,-44604.3431325408
0.345478346866461,-44593.0617647771
0.355201461611605,-44178.4251091596
0.362927285016134,-43459.6344167255
0.370653108420663,-42244.5075444652
0.376160855984998,-41007.1541898121
0.381668603549333,-39425.1592398329
0.385942490337919,-37999.4050399238
0.390216377126505,-36451.1562952497
0.394490263915091,-34893.954434896
0.398764150703676,-33397.3250443894
0.403038037492262,-32018.0477878292
0.407311924280848,-30719.9098371904
0.411585811069434,-29458.7783838412
0.417223494180009,-27779.5274053798
0.422861177290585,-25991.9940874046
0.427504074986288,-24503.0303241927
0.432146972681992,-23102.6587463806
0.436789870377695,-21883.8398196626
0.441432768073398,-20920.6227127858
0.446075665769101,-20202.8469397277
0.451754922689246,-19619.5909870788
0.457434179609391,-19253.2259806744
0.463113436529536,-19021.0499774686
0.468792693449681,-18889.0912768774
0.474471950369826,-18806.8629468689
0.482013309004474,-18749.0337537006
0.489554667639123,-18727.4973880819
0.497096026273772,-18727.5096508807
0.504637384908421,-18740.7571776569
0.512178743543069,-18762.6054958927
0.522855828516226,-18803.1052976097
0.533532913489382,-18849.9763274087
0.544209998462539,-18900.4567508993
0.554887083435696,-18953.4118287195
0.565564168408852,-19007.6395364283
0.595048747582842,-19163.5265941895
0.624533326756832,-19322.6308512162
0.654017905930822,-19482.5429159295
0.683502485104812,-19643.3951372559
0.712987064278802,-19805.3873978683
0.805493221848784,-20319.7042309532
0.897999379418765,-20865.8371418497
0.990505536988747,-21584.5953315996
1.01825738425974,-21885.6826853233
1.04600923153074,-22291.7849343438
1.07376107880173,-22920.623570631
1.09298452358112,-23659.1944194411
1.10695753905878,-24567.8341750652
1.11704937120752,-25673.3462971871
1.12457506679168,-27056.8572277058
1.13032585274027,-28810.4930058785
1.13469400884285,-30980.458651159
1.13808456777956,-33673.2873478722
1.14076803385458,-37040.9395828398
1.14293679887439,-41252.9706541627
1.14468768702352,-46397.9911803521
1.14643857517265,-54375.0451320209
1.147671194543,-62682.1277942217
1.14890381391336,-74285.1165942998
1.14983321104068,-85302.1388970349
1.15057360982823,-94918.8576811195
1.15131400861578,-103982.345513377
1.15205440740333,-110023.596080689
1.1525712583468,-111318.533406389
1.15300344482286,-109832.532325415
1.15333431013577,-107080.726025788
1.15366517544868,-102931.281496165
1.1539250332659,-98883.5698402819
1.15418489108311,-94255.3571105683
1.15444474890032,-89240.1100186473
1.15470460671754,-84045.1665415311
1.15510126040077,-76257.8829585357
1.15549791408401,-69055.634782779
1.15589456776725,-62722.5589775752
1.15629122145049,-57367.2921693959
1.15668787513373,-52971.580048425
1.15711682391565,-49187.9350485683
1.15754577269756,-46255.3487106332
1.15797472147948,-43997.8422466211
1.15840367026139,-42251.9120704517
1.15883261904331,-40887.3867473467
1.15926156782523,-39810.3300504262
1.15990242188619,-38578.802118327
1.16054327594716,-37663.7853113202
1.16118413000812,-36959.6546272217
1.16182498406909,-36394.4050184375
1.16246583813006,-35922.1937824785
1.16310669219102,-35516.7348026725
1.16415093189614,-34957.106208669
1.16519517160125,-34497.1203668401
1.16623941130637,-34114.6151514095
1.16728365101149,-33791.7657039449
1.1683278907166,-33517.2114049457
1.16937213042172,-33284.8418019369
1.17169559624116,-32890.3789207341
1.17401906206061,-32635.8389432236
1.17634252788006,-32483.1653404629
1.1786659936995,-32399.8968016273
1.18098945951895,-32367.7918019457
1.18331292533839,-32376.7264257368
1.18662912597501,-32441.8286085787
